Food category code,Descriptor,Abbreviated descriptor,Cn code,Gtin,Product code,Brand owner name,Brand name,FNS Material Number,Source code,Date added,Last modified,Discontinued date,Form of food,Fdc id,Gpc product code
22,"Lentils of the Southwest with brown or green lentils, onions, extra virgin olive oil, low-sodium diced tomatoes, cilantro USDA Recipe for Schools",LENTILS OF THE SOUTHWEST,51397,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Mediterranean Quinoa Salad with quinoa, low-sodium chicken broth, lemon juice, extra virgin olive oil, red bell peppers, green onions, red onions, cherry tomatoes, black olives, feta cheese, parsley USDA Recipe for Schools",MEDITERRANEAN QUINOA SALAD,51398,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Oodles of Noodles with whole-wheat penne pasta, extra virgin olive oil, grape tomatoes, whole-wheat flour, low-sodium vegetable broth, Swiss chard USDA Recipe for Schools",OODLES OF NOODLES,51399,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Peppy Quinoa with pepitas (pumpkin seeds), quinoa, low-sodium chicken base, onions, green chilies, cilantro, green onions, lime juice USDA Recipe for Schools",PEPPY QUINOA,51400,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Porcupine Sliders with brown rice, onions, celery, lean ground turkey, eggs, dried cranberries, spinach, mini whole-grain rolls USDA Recipe for Schools",PORCUPINE SLIDERS,51401,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Purple Power Bean Wrap with low-sodium great northern beans, avocadoes, lemons, extra virgin olive oil, purple cabbage, whole-wheat tortillas, romaine lettuce USDA Recipe for Schools",PURPLE POWER BEAN WRAP,51402,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Rainbow Rice with brown rice, brown and wild rice blend, quick pearl barley, quinoa, bulgur wheat, low-sodium chicken base, carrots, red bell pepper, extra virgin olive oil, diced chicken, spinach USDA Recipe for Schools",RAINBOW RICE,51403,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Roasted Fish Crispy Slaw Wrap with red cabbage, white cabbage, carrots, bok choy, cilantro, light Balsamic vinaigrette dressing, Tilapia filets, extra virgin olive oil, romaine lettuce, whole-grain tortillas, avocadoes, limes USDA Recipe for Schools",ROASTED FISH CRISPY SLAW WRAP,51404,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Smokin' Powerhouse Chili with onions, low-sodium vegetable stock, carrots, red bell peppers, low-sodium diced tomatoes, low-sodium tomato sauce, cilantro, sweet potatoes, low-sodium black beans, corn, quinoa USDA Recipe for Schools",SMOKIN' POWERHOUSE CHILI,51405,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Spanish Chickpea Stew with extra virgin olive oil, onions, spinach, low-sodium garbanzo beans, golden seedless raisins, low-sodium diced tomatoes, low-sodium chicken stock USDA Recipe for Schools",SPANISH CHICKPEA STEW,51406,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Squish Squash Lasagna with onions, canola oil, low-sodium diced tomatoes, whole-wheat no-boil lasagna sheets, butternut squash, spinach, low-fat shredded mozzarella cheese USDA Recipe for Schools",SQUISH SQUASH LASAGNA,51407,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Stir-Fried Green Rice, Eggs, and Ham (Turkey Ham) with brown rice, eggs, vegetable oil, extra-lean turkey ham, green onions, spinach, sesame oil, low-sodium soy sauce USDA Recipe for Schools","STIR-FRIED GREEN RICE, EGGS, AND HAM (TURKEY HAM)",51408,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Stir-Fry Fajita Chicken, Squash, and Corn with brown rice, cilantro, onions, fajita chicken strips, butternut squash, red bell peppers, corn, green chilies, low-sodium diced tomatoes USDA Recipe for Schools","STIR-FRY FAJITA CHICKEN, SQUASH, AND CORN",51409,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Sweet Potato and Black Bean Stew with dried New Mexican chili peppers, onions, sweet potatoes, low-sodium black beans, orange juice, low-sodium chicken stock, Swiss chard USDA Recipe for Schools",SWEET POTATO AND BLACK BEAN STEW,51410,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Tasty Tots with sweet potatoes, low-sodium garbanzo beans, vegetable oil, green onions, flour USDA Recipe for Schools",TASTY TOTS,51411,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Tuscan Smoked Turkey and Bean Soup with onions, celery, carrots, kale, low-sodium tomato paste, low-sodium Navy beans, smoked turkey breast, parsley USDA Recipe for Schools",TUSCAN SMOKED TURKEY AND BEAN SOUP,51412,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Vegetable Chili Boat w/ canola oil, onions, green peppers, low-sodium(LS) pinto, kidney, and black beans, diced tomatoes, chicken stock, & tomato paste, reduced fat cheddar & low-fat mozzarella shredded cheeses, LS tortilla chips USDA Recipe for Schools",VEGETABLE CHILI BOAT,51413,,,,,,2,04/30/2013,02/21/2020,,,,
22,"Central Valley Harvest Bake with butternut squash, extra virgin olive oil, red onions, jalapeno peppers, red bell peppers, red quinoa, low-sodium black beans, sweetened applesauce, lime juice, low-fat no fruit granola USDA Recipe for Schools",CENTRAL VALLEY HARVEST BAKE,51414,,,,,,2,04/30/2013,02/21/2020,,,,
20,Cooking Rice USDA Recipe for Schools,COOKING RICE,51566,,,,,,2,05/01/2017,02/21/2020,,,,
18,Baking Powder Biscuits USDA Recipe for Schools,BAKING POWDER BISCUITS,51567,,,,,,2,05/01/2017,02/21/2020,,,,
18,Banana Bread Squares USDA Recipe for Schools,BANANA BREAD SQUARES,51568,,,,,,2,05/01/2017,02/21/2020,,,,
18,Cornbread USDA Recipe for Schools,CORNBREAD,51570,,,,,,2,05/01/2017,02/21/2020,,,,
22,Fried Rice USDA Recipe for Schools,FRIED RICE,51571,,,,,,2,05/01/2017,02/21/2020,,,,
18,Italian Bread USDA Recipe for Schools,ITALIAN BREAD,51572,,,,,,2,05/01/2017,02/21/2020,,,,
18,Pumpkin Bread USDA Recipe for Schools,PUMPKIN BREAD,51573,,,,,,2,05/01/2017,12/19/2024,,,,
18,Pancakes USDA Recipe for Schools,PANCAKES,51574,,,,,,2,05/01/2017,02/21/2020,,,,
18,Pizza Crust USDA Recipe for Schools,PIZZA CRUST,51575,,,,,,2,05/01/2017,02/21/2020,,,,
18,Pourable Pizza Crust USDA Recipe for Schools,POURABLE PIZZA CRUST,51576,,,,,,2,05/01/2017,02/21/2020,,,,
22,Spanish Rice USDA Recipe for Schools,SPANISH RICE,51577,,,,,,2,05/01/2017,02/21/2020,,,,
18,Oatmeal Muffin Squares USDA Recipe for Schools,OATMEAL MUFFIN SQUARES,51578,,,,,,2,05/01/2017,12/19/2024,,,,
22,Orange Rice Pilaf USDA Recipe for Schools,ORANGE RICE PILAF,51579,,,,,,2,05/01/2017,02/21/2020,,,,
22,Brown Rice Pilaf USDA Recipe for Schools,BROWN RICE PILAF,51580,,,,,,2,05/01/2017,02/21/2020,,,,
18,Sweet Potato Bread Squares USDA Recipe for Schools,SWEET POTATO BREAD SQUARES,51581,,,,,,2,05/01/2017,02/21/2020,,,,
22,Jollof Rice USDA Recipe for Schools,JOLLOF RICE,51582,,,,,,2,05/01/2017,02/21/2020,,,,
22,Bread Stuffing USDA Recipe for Schools,BREAD STUFFING,51583,,,,,,2,05/01/2017,02/21/2020,,,,
22,Corn Bread Stuffing USDA Recipe for Schools,CORN BREAD STUFFING,51584,,,,,,2,05/01/2017,02/21/2020,,,,
18,Gingerbread USDA Recipe for Schools,GINGERBREAD,51585,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef or Pork Burrito USDA Recipe for Schools,BEEF OR PORK BURRITO,51587,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef or Pork Burrito With Canned Meats USDA Recipe for Schools,BEEF OR PORK BURRITO WITH CANNED MEATS,51588,,,,,,2,05/01/2017,04/01/2022,,,,
22,Chicken Burrito USDA Recipe for Schools,CHICKEN BURRITO,51589,,,,,,2,05/01/2017,02/21/2020,,,,
22,Bean Tostada USDA Recipe for Schools,BEAN TOSTADA,51590,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken or Turkey Taco USDA Recipe for Schools,CHICKEN OR TURKEY TACO,51591,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef Tamale Pie USDA Recipe for Schools,BEEF TAMALE PIE,51593,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef and Bean Tamale Pie USDA Recipe for Schools,BEEF AND BEAN TAMALE PIE,51594,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken or Turkey Tamale Pie USDA Recipe for Schools,CHICKEN OR TURKEY TAMALE PIE,51595,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken or Turkey ala King USDA Recipe for Schools,CHICKEN OR TURKEY ALA KING,51596,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken or Turkey Noodles USDA Recipe for Schools,CHICKEN OR TURKEY NOODLES,51597,,,,,,2,05/01/2017,04/01/2022,,,,
22,Chicken or Turkey Chop Suey USDA Recipe for Schools,CHICKEN OR TURKEY CHOP SUEY,51598,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken or Turkey Pot Pie USDA Recipe for Schools,CHICKEN OR TURKEY POT PIE,51599,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chili con Carne with Beans USDA Recipe for Schools,CHILI CON CARNE WITH BEANS,51600,,,,,,2,05/01/2017,02/21/2020,,,,
22,Ground Turkey and Beef Spanish Rice USDA Recipe for Schools,GROUND TURKEY AND BEEF SPANISH RICE,51601,,,,,,2,05/01/2017,02/21/2020,,,,
22,Ground Turkey and Beef Stroganoff USDA Recipe for Schools,GROUND TURKEY AND BEEF STROGANOFF,51602,,,,,,2,05/01/2017,02/21/2020,,,,
22,Macaroni and Cheese USDA Recipe for Schools,MACARONI AND CHEESE,51603,,,,,,2,05/01/2017,02/21/2020,,,,
22,Turkey Meatloaf USDA Recipe for Schools,TURKEY MEATLOAF,51604,,,,,,2,05/01/2017,02/21/2020,,,,
22,Meatball Madness USDA Recipe for Schools,MEATBALL MADNESS,51605,,,,,,2,05/01/2017,02/21/2020,,,,
22,Nachos with Diced Chicken USDA Recipe for Schools,NACHOS WITH DICED CHICKEN,51606,,,,,,2,05/01/2017,02/21/2020,,,,
22,Oven Fried Chicken USDA Recipe for Schools,OVEN FRIED CHICKEN,51607,,,,,,2,05/01/2017,02/21/2020,,,,
22,Vegetable Pizza USDA Recipe for Schools,VEGETABLE PIZZA,51608,,,,,,2,05/01/2017,02/21/2020,,,,
22,Pizza with Ground Turkey Topping USDA Recipe for Schools,PIZZA WITH GROUND TURKEY TOPPING,51609,,,,,,2,05/01/2017,02/21/2020,,,,
22,Pizza Cup with Ground Pork Topping USDA Recipe for Schools,PIZZA CUP WITH GROUND PORK TOPPING,51610,,,,,,2,05/01/2017,04/01/2022,,,,
22,Quiche with Self-Forming Crust USDA Recipe for Schools,QUICHE WITH SELF-FORMING CRUST,51611,,,,,,2,05/01/2017,02/21/2020,,,,
22,Salisbury Steak USDA Recipe for Schools,SALISBURY STEAK,51612,,,,,,2,05/01/2017,02/21/2020,,,,
22,Spaghetti and Meat Sauce USDA Recipe for Schools,SPAGHETTI AND MEAT SAUCE,51613,,,,,,2,05/01/2017,02/21/2020,,,,
22,Spaghetti and Meat Sauce (Ground Beef and Ground Pork USDA Recipe for Schools,SPAGHETTI AND MEAT SAUCE (GROUND BEEF AND GROUND PORK,51614,,,,,,2,05/01/2017,02/21/2020,,,,
22,Sweet and Sour Pork USDA Recipe for Schools,SWEET AND SOUR PORK,51615,,,,,,2,05/01/2017,02/21/2020,,,,
22,Tuna and Noodles USDA Recipe for Schools,TUNA AND NOODLES,51616,,,,,,2,05/01/2017,02/21/2020,,,,
22,Turkey and Dressing Supreme USDA Recipe for Schools,TURKEY AND DRESSING SUPREME,51617,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken Stir Fry USDA Recipe for Schools,CHICKEN STIR FRY,51618,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef Stir Fry USDA Recipe for Schools,BEEF STIR FRY,51619,,,,,,2,05/01/2017,02/21/2020,,,,
22,Pork Stir Fry USDA Recipe for Schools,PORK STIR FRY,51620,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken Fajitas USDA Recipe for Schools,CHICKEN FAJITAS,51621,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken Tomato Bake USDA Recipe for Schools,CHICKEN TOMATO BAKE,51622,,,,,,2,05/01/2017,02/21/2020,,,,
22,Chicken Tetrazzini USDA Recipe for Schools,CHICKEN TETRAZZINI,51623,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef Shepherd's Pie USDA Recipe for Schools,BEEF SHEPHERD'S PIE,51624,,,,,,2,05/01/2017,02/21/2020,,,,
22,Beef Taco Pie USDA Recipe for Schools,BEEF TACO PIE,51625,,,,,,2,05/01/2017,02/21/2020,,,,
22,Taco Pie with Salad Topping USDA Recipe for Schools,TACO PIE WITH SALAD TOPPING,51627,,,,,,2,05/01/2017,02/21/2020,,,,
22,Taco Pie with Beans USDA Recipe for Schools,TACO PIE WITH BEANS,51628,,,,,,2,05/01/2017,02/21/2020,,,,
22,Arroz Con Queso (Rice With Cheese) USDA Recipe for Schools,ARROZ CON QUESO (RICE WITH CHEESE),51629,,,,,,2,05/01/2017,04/01/2022,,,,
22,Vegetable Chili USDA Recipe for Schools,VEGETABLE CHILI,51630,,,,,,2,05/01/2017,02/21/2020,,,,
22,Cuban Black Beans and Rice USDA Recipe for Schools,CUBAN BLACK BEANS AND RICE,51631,,,,,,2,05/01/2017,02/21/2020,,,,
22,Turkey and Beef Macaroni USDA Recipe for Schools,TURKEY AND BEEF MACARONI,51632,,,,,,2,05/01/2017,02/21/2020,,,,
22,Hawaiian Ham Coconut Rice USDA Recipe for Schools,HAWAIIAN HAM COCONUT RICE,51633,,,,,,2,05/01/2017,02/21/2020,,,,
22,Mexicali Taco Boat USDA Recipe for Schools,MEXICALI TACO BOAT,51634,,,,,,2,05/01/2017,02/21/2020,,,,
22,Sesame Asian Noodle Chicken Salad USDA Recipe for Schools,SESAME ASIAN NOODLE CHICKEN SALAD,51635,,,,,,2,05/01/2017,02/21/2020,,,,
22,Sweet and Sassy Chicken USDA Recipe for Schools,SWEET AND SASSY CHICKEN,51636,,,,,,2,05/01/2017,02/21/2020,,,,
22,Volcanic Meatloaf USDA Recipe for Schools,VOLCANIC MEATLOAF,51637,,,,,,2,05/01/2017,02/21/2020,,,,
22,Rice Vegetable Casserole USDA Recipe for Schools,RICE VEGETABLE CASSEROLE,51638,,,,,,2,05/01/2017,02/21/2020,,,,
22,Kati Kati Chicken USDA Recipe for Schools,KATI KATI CHICKEN,51639,,,,,,2,05/01/2017,12/19/2024,,,,
11,Carrot Raisin Salad USDA Recipe for Schools,CARROT RAISIN SALAD,51640,,,,,,2,05/01/2017,02/21/2020,,,,
22,Barbecue Chicken or Turkey Salad USDA Recipe for Schools,BARBECUE CHICKEN OR TURKEY SALAD,51641,,,,,,2,05/01/2017,02/21/2020,,,,
11,Creamy Coleslaw USDA Recipe for Schools,CREAMY COLESLAW,51642,,,,,,2,05/01/2017,02/21/2020,,,,
22,Macaroni Salad USDA Recipe for Schools,MACARONI SALAD,51643,,,,,,2,05/01/2017,02/21/2020,,,,
22,Pasta Salad  USDA Recipe for Schools,PASTA SALAD,51644,,,,,,2,05/01/2017,02/21/2020,,,,
11,Roasted Potato Salad USDA Recipe for Schools,ROASTED POTATO SALAD,51645,,,,,,2,05/01/2017,02/21/2020,,,,
22,Taco Salad USDA Recipe for Schools,TACO SALAD,51646,,,,,,2,05/01/2017,02/21/2020,,,,
11,Three Bean Salad USDA Recipe for Schools,THREE BEAN SALAD,51647,,,,,,2,05/01/2017,02/21/2020,,,,
11,Broccoli Salad USDA Recipe for Schools,BROCCOLI SALAD,51648,,,,,,2,05/01/2017,02/21/2020,,,,
16,Marinated Black Bean Salad USDA Recipe for Schools,MARINATED BLACK BEAN SALAD,51649,,,,,,2,05/01/2017,02/21/2020,,,,
20,Tabouleh USDA Recipe for Schools,TABOULEH,51650,,,,,,2,05/01/2017,02/21/2020,,,,
6,Fruit Salsa USDA Recipe for Schools,FRUIT SALSA,51651,,,,,,2,05/01/2017,02/21/2020,,,,
6,Pico de Gallo USDA Recipe for Schools,PICO DE GALLO,51652,,,,,,2,05/01/2017,02/21/2020,,,,
6,Chicken or Turkey and Rice Soup USDA Recipe for Schools,CHICKEN OR TURKEY AND RICE SOUP,51653,,,,,,2,05/01/2017,02/21/2020,,,,
6,Curried Vegetable Soup USDA Recipe for Schools,CURRIED VEGETABLE SOUP,51654,,,,,,2,05/01/2017,02/21/2020,,,,
6,Beef Vegetable Soup USDA Recipe for Schools,BEEF VEGETABLE SOUP,51655,,,,,,2,05/01/2017,02/21/2020,,,,
6,Chicken or Turkey Vegetable Soup USDA Recipe for Schools,CHICKEN OR TURKEY VEGETABLE SOUP,51656,,,,,,2,05/01/2017,02/21/2020,,,,
6,Minestrone USDA Recipe for Schools,MINESTRONE,51657,,,,,,2,05/01/2017,02/21/2020,,,,
6,Taco Soup USDA Recipe for Schools,TACO SOUP,51658,,,,,,2,05/01/2017,02/21/2020,,,,
11,Mashed Potatoes USDA Recipe for Schools,MASHED POTATOES,51660,,,,,,2,05/01/2017,02/21/2020,,,,
11,Creamed Spinach USDA Recipe for Schools,CREAMED SPINACH,51661,,,,,,2,05/01/2017,02/21/2020,,,,
11,Local Harvest Bake USDA Recipe for Schools,LOCAL HARVEST BAKE,51662,,,,,,2,05/01/2017,02/21/2020,,,,
11,Pizza Green Beans USDA Recipe for Schools,PIZZA GREEN BEANS,51663,,,,,,2,05/01/2017,02/21/2020,,,,
16,Baked Beans with Canned Vegetarian Beans USDA Recipe for Schools,BAKED BEANS WITH CANNED VEGETARIAN BEANS,51664,,,,,,2,05/01/2017,04/01/2022,,,,
11,Baked Sweet Potatoes and Apples USDA Recipe for Schools,BAKED SWEET POTATOES AND APPLES,51665,,,,,,2,05/01/2017,02/21/2020,,,,
11,Broccoli Bites USDA Recipe for Schools,BROCCOLI BITES,51666,,,,,,2,05/01/2017,02/21/2020,,,,
11,Chinese Style Vegetables USDA Recipe for Schools,CHINESE STYLE VEGETABLES,51667,,,,,,2,05/01/2017,02/21/2020,,,,
11,Corn Pudding USDA Recipe for Schools,CORN PUDDING,51668,,,,,,2,05/01/2017,02/21/2020,,,,
11,Green Beans with Potatoes and Smoked Turkey USDA Recipe for Schools,GREEN BEANS WITH POTATOES AND SMOKED TURKEY,51669,,,,,,2,05/01/2017,04/01/2022,,,,
11,Mexicali Corn USDA Recipe for Schools,MEXICALI CORN,51670,,,,,,2,05/01/2017,02/21/2020,,,,
11,Orange Glazed Sweet Potatoes USDA Recipe for Schools,ORANGE GLAZED SWEET POTATOES,51671,,,,,,2,05/01/2017,12/19/2024,,,,
11,Orange Glazed Carrots USDA Recipe for Schools,ORANGE GLAZED CARROTS,51672,,,,,,2,05/01/2017,12/19/2024,,,,
16,Black Bean Hummus USDA Recipe for Schools,BLACK BEAN HUMMUS,51673,,,,,,2,05/01/2017,02/21/2020,,,,
11,Collard Greens USDA Recipe for Schools,COLLARD GREENS,51674,,,,,,2,05/01/2017,02/21/2020,,,,
22,Hoppin John USDA Recipe for Schools,HOPPIN JOHN,51675,,,,,,2,05/01/2017,04/01/2022,,,,
11,Corn and Edamame Blend USDA Recipe for Schools,CORN AND EDAMAME BLEND,51676,,,,,,2,05/01/2017,04/01/2022,,,,
11,Sauteed Spinach and Tomatoes USDA Recipe for Schools,SAUTEED SPINACH AND TOMATOES,51677,,,,,,2,05/01/2017,02/21/2020,,,,
11,Sweet Plantains USDA Recipe for Schools,SWEET PLANTAINS,51678,,,,,,2,05/01/2017,02/21/2020,,,,
11,Baby Potatoes Persillade USDA Recipe for Schools,BABY POTATOES PERSILLADE,51679,,,,,,2,05/01/2017,02/21/2020,,,,
11,Roasted Potatoes O'Brien USDA Recipe for Schools,ROASTED POTATOES O'BRIEN,51680,,,,,,2,05/01/2017,04/01/2022,,,,
11,Yucca USDA Recipe for Schools,YUCCA,51681,,,,,,2,05/01/2017,02/21/2020,,,,
11,Zucchini Sticks with Red Sauce USDA Recipe for Schools,ZUCCHINI STICKS WITH RED SAUCE,51682,,,,,,2,05/01/2017,04/01/2022,,,,
1,Scrambled Eggs USDA Recipe for Schools,SCRAMBLED EGGS,51683,,,,,,2,05/01/2017,02/21/2020,,,,
22,Breakfast Pizza with Hashbrown Crust USDA Recipe for Schools,BREAKFAST PIZZA WITH HASHBROWN CRUST,51684,,,,,,2,05/01/2017,04/01/2022,,,,
22,Fun Fruit Breakfast Pizza USDA Recipe for Schools,FUN FRUIT BREAKFAST PIZZA,51685,,,,,,2,05/01/2017,02/21/2020,,,,
22,Fennel Turkey Sausage with Maple French Toast USDA Recipe for Schools,FENNEL TURKEY SAUSAGE WITH MAPLE FRENCH TOAST,51686,,,,,,2,05/01/2017,04/01/2022,,,,
22,Maple Baked French Toast Squares USDA Recipe for Schools,MAPLE BAKED FRENCH TOAST SQUARES,51687,,,,,,2,05/01/2017,02/21/2020,,,,
22,Bean Burrito Bowl  USDA Recipe for Schools,BEAN BURRITO BOWL,51688,,,,,,2,02/22/2019,02/21/2020,,,,
22,Chinese Style Vegetables with Tofu USDA Recipe for Schools,CHINESE STYLE VEGETABLES WITH TOFU,51689,,,,,,2,02/22/2019,04/01/2022,,,,
22,Honey Lime Chicken USDA Recipe for Schools,HONEY LIME CHICKEN,51691,,,,,,2,02/22/2019,02/21/2020,,,,
22,Jerk Fish Wrap USDA Recipe for Schools,JERK FISH WRAP,51692,,,,,,2,02/22/2019,12/19/2024,,,,
22,Lasagna with Ground Turkey and Pork USDA Recipe for Schools,LASAGNA WITH GROUND TURKEY AND PORK,51693,,,,,,2,02/22/2019,02/21/2020,,,,
22,Lasagna with Ground Turkey USDA Recipe for Schools,LASAGNA WITH GROUND TURKEY,51694,,,,,,2,02/22/2019,02/21/2020,,,,
22,Oven Roasted Tilapia with Crema Sauce USDA Recipe for Schools,OVEN ROASTED TILAPIA WITH CREMA SAUCE,51695,,,,,,2,02/22/2019,02/21/2020,,,,
22,Pizza Cup with Cheese USDA Recipe for Schools,PIZZA CUP WITH CHEESE,51696,,,,,,2,02/22/2019,04/01/2022,,,,
22,Ropa Vieja (Shredded Beef over Rice) USDA Recipe for Schools,ROPA VIEJA (SHREDDED BEEF OVER RICE),51697,,,,,,2,02/22/2019,04/01/2022,,,,
22,Salmon Patties USDA Recipe for Schools,SALMON PATTIES,51698,,,,,,2,02/22/2019,02/21/2020,,,,
22,Vegetable Frittata Bites USDA Recipe for Schools,VEGETABLE FRITTATA BITES,51699,,,,,,2,02/22/2019,12/19/2024,,,,
22,Vegetable Lasagna USDA Recipe for Schools,VEGETABLE LASAGNA,51700,,,,,,2,02/22/2019,02/21/2020,,,,
22,Vegetable Quesadilla USDA Recipe for Schools,VEGETABLE QUESADILLA,51701,,,,,,2,02/22/2019,02/21/2020,,,,
11,Butternut Squash Casserole USDA Recipe for Schools,BUTTERNUT SQUASH CASSEROLE,51702,,,,,,2,02/22/2019,02/21/2020,,,,
11,Instant Garlic Mashed Potatoes USDA Recipe for Schools,INSTANT GARLIC MASHED POTATOES,51703,,,,,,2,02/22/2019,02/21/2020,,,,
11,Potatoes Au Gratin USDA Recipe for Schools,POTATOES AU GRATIN,51704,,,,,,2,02/22/2019,02/21/2020,,,,
11,Quick Baked Sweet Potatoes USDA Recipe for Schools,QUICK BAKED SWEET POTATOES,51705,,,,,,2,02/22/2019,02/21/2020,,,,
11,Refried Beans USDA Recipe for Schools,REFRIED BEANS,51706,,,,,,2,02/22/2019,02/21/2020,,,,
11,Scalloped Potatoes (with Fresh Potatoes) USDA Recipe for Schools,SCALLOPED POTATOES (WITH FRESH POTATOES),51707,,,,,,2,02/22/2019,04/01/2022,,,,
22,Spring Rolls USDA Recipe for Schools,SPRING ROLLS,51708,,,,,,2,02/22/2019,02/21/2020,,,,
11,Winter Greens USDA Recipe for Schools,WINTER GREENS,51709,,,,,,2,02/22/2019,02/21/2020,,,,
11,Asian Salad USDA Recipe for Schools,ASIAN SALAD,51710,,,,,,2,02/22/2019,02/21/2020,,,,
4,Creamy Dip for Fresh Vegetables USDA Recipe for Schools,CREAMY DIP FOR FRESH VEGETABLES,51711,,,,,,2,02/22/2019,02/21/2020,,,,
4,Ranch Dressing USDA Recipe for Schools,RANCH DRESSING,51713,,,,,,2,02/22/2019,02/21/2020,,,,
11,Salad Shakers USDA Recipe for Schools,SALAD SHAKERS,51714,,,,,,2,02/22/2019,02/21/2020,,,,
9,Waldorf Fruit Salad USDA Recipe for Schools,WALDORF FRUIT SALAD,51715,,,,,,2,02/22/2019,02/21/2020,,,,
6,Bean Soup USDA Recipe for Schools,BEAN SOUP,51716,,,,,,2,02/22/2019,02/21/2020,,,,
6,Cream of Chicken Soup USDA Recipe for Schools,CREAM OF CHICKEN SOUP,51717,,,,,,2,02/22/2019,02/21/2020,,,,
6,Cream of Potato Soup USDA Recipe for Schools,CREAM OF POTATO SOUP,51718,,,,,,2,02/22/2019,02/21/2020,,,,
6,Tomato Soup USDA Recipe for Schools,TOMATO SOUP,51719,,,,,,2,02/22/2019,02/21/2020,,,,
22,Asian Tuna Burger USDA Recipe for Schools,ASIAN TUNA BURGER,51720,,,,,,2,02/22/2019,02/21/2020,,,,
22,Barbecued Turkey on a Roll USDA Recipe for Schools,BARBECUED TURKEY ON A ROLL,51721,,,,,,2,02/22/2019,02/21/2020,,,,
22,Chicken Slider with Honey Mustard Aioli USDA Recipe for Schools,CHICKEN SLIDER WITH HONEY MUSTARD AIOLI,51722,,,,,,2,02/22/2019,02/21/2020,,,,
22,Hash Brown Stacker USDA Recipe for Schools,HASH BROWN STACKER,51723,,,,,,2,02/22/2019,02/21/2020,,,,
22,Jerk Fish in  a Pita Pocket USDA Recipe for Schools,JERK FISH IN  A PITA POCKET,51724,,,,,,2,02/22/2019,02/21/2020,,,,
22,Pizza Burger on a Roll USDA Recipe for Schools,PIZZA BURGER ON A ROLL,51725,,,,,,2,02/22/2019,02/21/2020,,,,
22,Sloppy Joe on a Roll USDA Recipe for Schools,SLOPPY JOE ON A ROLL,51726,,,,,,2,02/22/2019,04/01/2022,,,,
22,Tuna Salad on a Whole Grain Roll USDA Recipe for Schools,TUNA SALAD ON A WHOLE GRAIN ROLL,51727,,,,,,2,02/22/2019,02/21/2020,,,,
22,Tuscan Grill Cheese Sandwich USDA Recipe for Schools,TUSCAN GRILL CHEESE SANDWICH,51728,,,,,,2,02/22/2019,04/01/2022,,,,
22,Vegetable Wrap USDA Recipe for Schools,VEGETABLE WRAP,51729,,,,,,2,02/22/2019,02/21/2020,,,,
22,Orzo Pasta with Green Peas USDA Recipe for Schools,ORZO PASTA WITH GREEN PEAS,51730,,,,,,2,02/22/2019,02/21/2020,,,,
18,Whole-Grain Dinner Rolls USDA Recipe for Schools,WHOLE-GRAIN DINNER ROLLS,51731,,,,,,2,02/22/2019,02/21/2020,,,,
22,Breakfast Burrito with Salsa USDA Recipe for Schools,BREAKFAST BURRITO WITH SALSA,51732,,,,,,2,02/22/2019,02/21/2020,,,,
18,Breakfast Muffins USDA Recipe for Schools,BREAKFAST MUFFINS,51733,,,,,,2,02/22/2019,02/21/2020,,,,
8,Granola with Dried Fruit USDA Recipe for Schools,GRANOLA WITH DRIED FRUIT,51735,,,,,,2,02/22/2019,04/01/2022,,,,
22,Mango Smoothie Bowl USDA Recipe for Schools,MANGO SMOOTHIE BOWL,51736,,,,,,2,02/22/2019,02/21/2020,,,,
8,Fruity Oatmeal USDA Recipe for Schools,FRUITY OATMEAL,51738,,,,,,2,02/22/2019,02/21/2020,,,,
